"","BIOME_NAME","NAME_EN","ISO_A3","INCOME_GRP","area_crop","biomass_crop","area_pasture","biomass_pasture","total_area","total_biomass","density_pasture","density_crop"
"298","Temperate Broadleaf & Mixed Forests","Azerbaijan","AZE","3. Upper middle income",1.0463715401,1.3577474226,0.26894716617,0.701732930115,1.31531870627,2.059480352715,2.60918506823544,1.29757678851839
"299","Temperate Broadleaf & Mixed Forests","Belarus","BLR","3. Upper middle income",10.161172103,3.5336899385,0.0024678109399,0.01151794292205,10.1636399139399,3.54520788142205,4.66727119805893,0.347764008195148
"300","Temperate Broadleaf & Mixed Forests","Belgium","BEL","1. High income: OECD",1.605350211,2.2928119075,0.0156082722729,0.04520170389855,1.6209584832729,2.33801361139855,2.89600944346876,1.4282316044122
"301","Temperate Broadleaf & Mixed Forests","Bhutan","BTN","4. Lower middle income",0.02350819568,0.04390337241,0.003792826546,0.041134784787,0.027301022226,0.085038157197,10.8454168120031,1.86757729124024
"302","Temperate Broadleaf & Mixed Forests","Bosnia and Herzegovina","BIH","3. Upper middle income",1.47596025516,3.21446773312,0.0070063228613,0.02107364772485,1.4829665780213,3.23554138084485,3.0078042565312,2.1778823121301
"303","Temperate Broadleaf & Mixed Forests","Bulgaria","BGR","3. Upper middle income",5.64566733593225,2.21079905325143,0.07185799590309,0.3951783947223,5.71752533183534,2.60597744797372,5.49943523689765,0.391592157614502
"304","Temperate Broadleaf & Mixed Forests","Canada","CAN","1. High income: OECD",7.3964622551,5.6721663901,0.21116478588,0.54719586606,7.60762704098,6.21936225616,2.59132157750468,0.76687559463836
"305","Temperate Broadleaf & Mixed Forests","Chile","CHL","3. Upper middle income",1.5265656487561,5.93792552729145,1.6953641794,11.1644371203,3.2219298281561,17.1023626475914,6.58527368689078,3.88972824858851
"306","Temperate Broadleaf & Mixed Forests","Croatia","HRV","2. High income: nonOECD",1.7617705913,1.86106213745,0.081248305834,0.1881292736025,1.843018897134,2.0491914110525,2.31548549439136,1.05635895311247
"307","Temperate Broadleaf & Mixed Forests","Czech Republic","CZE","1. High income: OECD",4.4368638451,3.72285403945,0.00055283416637,0.003255261010715,4.43741667926637,3.72610930046072,5.88831372722417,0.83907331156025
"308","Temperate Broadleaf & Mixed Forests","Denmark","DNK","1. High income: OECD",2.8751485682,3.3453220014,0.03718663149,0.135467518305,2.91233519969,3.480789519705,3.64290910139116,1.16353013489468
"309","Temperate Broadleaf & Mixed Forests","Estonia","EST","1. High income: OECD",1.304984946,0.7826083505,0.01320641796,0.04803350092,1.31819136396,0.83064185142,3.63713317763267,0.599706803437716
"310","Temperate Broadleaf & Mixed Forests","Finland","FIN","1. High income: OECD",0.07910567078,0.10595660351,0.00689966808,0.037899895755,0.08600533886,0.143856499265,5.49300275253241,1.33943119962505
"311","Temperate Broadleaf & Mixed Forests","France","FRA","1. High income: OECD",28.310450202,33.630481294,0.20958291282,0.82391027529,28.52003311482,34.45439156929,3.93119011566374,1.18791757298244
"312","Temperate Broadleaf & Mixed Forests","Georgia","GEO","4. Lower middle income",1.1601056095,2.34700228575,0.684333678241,2.3383823222195,1.844439287741,4.6853846079695,3.41702066779767,2.02309364469115
"313","Temperate Broadleaf & Mixed Forests","Germany","DEU","1. High income: OECD",18.815567249,23.7538802195,0.0771200117,0.308488843955,18.8926872607,24.062369063455,4.00011407097595,1.26245889401833
"314","Temperate Broadleaf & Mixed Forests","Greece","GRC","1. High income: OECD",0.43554482232,0.524101725195,0.001716479447,0.0027545528715,0.437261301767,0.5268562780665,1.60476892182677,1.20332443031532
"315","Temperate Broadleaf & Mixed Forests","Guernsey","GGY","2. High income: nonOECD",0.0009319725445,0.00370585970475,0.001460540239,0.0058195073305,0.0023925127835,0.00952536703525,3.98448955742876,3.9763614568047
"316","Temperate Broadleaf & Mixed Forests","Hungary","HUN","1. High income: OECD",6.98866962,3.60566519,0.003965672987,0.0287374849365,6.992635292987,3.6344026749365,7.24655941897006,0.515930124909811
"317","Temperate Broadleaf & Mixed Forests","India","IND","4. Lower middle income",0.25199716092,0.62687862084,0.248211835344,1.464700501693,0.500208996264,2.091579122533,5.9010099162397,2.48764160100602
"318","Temperate Broadleaf & Mixed Forests","Iran","IRN","3. Upper middle income",15.238343575,4.00422515,15.0937836432,1.7831761019,30.3321272182,5.7874012519,0.118139768268333,0.262772993028542
"319","Temperate Broadleaf & Mixed Forests","Iraq","IRQ","4. Lower middle income",1.348018082,0.0500174230000001,0.04416583985,0.009504375595,1.39218392185,0.0595217985950001,0.215197438275364,0.0371044154881003
"320","Temperate Broadleaf & Mixed Forests","Ireland","IRL","1. High income: OECD",4.5784804547,20.68909883215,0.4249368251,1.4783184791,5.0034172798,22.16741731125,3.47891355086043,4.51876971778088
"321","Temperate Broadleaf & Mixed Forests","Isle of Man","IMN","2. High income: nonOECD",0.03239234285,0.145644293325,0.005951052361,0.0325896560045,0.038343395211,0.1782339493295,5.47628453382045,4.4962568468554
"322","Temperate Broadleaf & Mixed Forests","Italy","ITA","1. High income: OECD",4.071282247035,3.0867146882925,0.022998844577,0.1235954962615,4.094281091612,3.210310184554,5.37398719521335,0.758167697791148
"323","Temperate Broadleaf & Mixed Forests","Japan","JPN","1. High income: OECD",2.7288864959,5.5787218163,0.335734620903,1.1825804656835,3.064621116803,6.7613022819835,3.52236675056866,2.04432167650861
"324","Temperate Broadleaf & Mixed Forests","Jersey","JEY","2. High income: nonOECD",0.005623785719,0.0081857862055,0.002244211251,0.0058098515845,0.00786799697,0.01399563779,2.58881670872614,1.45556509698516
"325","Temperate Broadleaf & Mixed Forests","Kosovo","KOS","4. Lower middle income",0.499290637514,0.584441850413,NA,NA,NA,NA,NA,1.17054438137068
"326","Temperate Broadleaf & Mixed Forests","Latvia","LVA","3. Upper middle income",2.485637466,1.3908141015,0.01119100912,0.05093039109,2.49682847512,1.44174449259,4.55100970286762,0.559540206697222
"327","Temperate Broadleaf & Mixed Forests","Liechtenstein","LIE","2. High income: nonOECD",0.003386367878,0.017665618776,0,0,0.003386367878,0.017665618776,NA,5.21668625868061
"328","Temperate Broadleaf & Mixed Forests","Lithuania","LTU","3. Upper middle income",3.819844234,0.88716964,0.0048313849177,0.00966332956665,3.8246756189177,0.89683296956665,2.0001158531683,0.232252831700152
"329","Temperate Broadleaf & Mixed Forests","Luxembourg","LUX","1. High income: OECD",0.1324108671,0.23207520295,0,0,0.1324108671,0.23207520295,NA,1.75269000220904
"330","Temperate Broadleaf & Mixed Forests","Moldova","MDA","4. Lower middle income",2.1347800959,0.71657806955,0,0,2.1347800959,0.71657806955,NA,0.335668329925991
"331","Temperate Broadleaf & Mixed Forests","Montenegro","MNE","3. Upper middle income",0.13511690286,0.334783961925,0.003433836582,0.021376621234,0.138550739442,0.356160583159,6.22528787364407,2.47773561144961
"332","Temperate Broadleaf & Mixed Forests","Myanmar","MMR","5. Low income",0.004515121220564,0.006784233570843,0.0024255579893,0.03862334006035,0.006940679209864,0.045407573631193,15.9234865671039,1.5025584562258
"333","Temperate Broadleaf & Mixed Forests","Nepal","NPL","5. Low income",0.04106890679,0.010835529785,0.02628878697,0.095595908365,0.06735769376,0.10643143815,3.6363757853906,0.263837794378261
"334","Temperate Broadleaf & Mixed Forests","Netherlands","NLD","1. High income: OECD",2.102462719231,2.766781058809,0.126162017,0.520207204,2.228624736231,3.286988262809,4.12332662690388,1.31597151925765
"335","Temperate Broadleaf & Mixed Forests","New Zealand","NZL","1. High income: OECD",5.13103970466296,5.42105365422952,0.7915218648535,2.98127231958625,5.92256156951646,8.40232597381577,3.76650658935119,1.05652147834736
"336","Temperate Broadleaf & Mixed Forests","North Korea","PRK","5. Low income",3.18961703583715,3.62460247347398,0.057582138099,0.2051575642953,3.24719917393615,3.82976003776928,3.56286812314222,1.13637544343083
"337","Temperate Broadleaf & Mixed Forests","Norway","NOR","1. High income: OECD",0.07838124265,0.173330273325,0.003795220094,0.028327911728,0.082176462744,0.201658185053,7.46410248322215,2.21137439857877
"338","Temperate Broadleaf & Mixed Forests","Pakistan","PAK","4. Lower middle income",0.03364767422,0.03679722904,0,0,0.03364767422,0.03679722904,NA,1.09360393825163
"339","Temperate Broadleaf & Mixed Forests","People's Republic of China","CHN","3. Upper middle income",99.2767568553145,91.7749052531066,18.699767859732,52.575386901429,117.976524715047,144.350292154536,2.81155291850679,0.924434965042813
"340","Temperate Broadleaf & Mixed Forests","Poland","POL","1. High income: OECD",17.6500687626,6.7037093042,0.0153973809998,0.0505405761391,17.6654661435998,6.7542498803391,3.28241381698332,0.379812078602491
"341","Temperate Broadleaf & Mixed Forests","Portugal","PRT","1. High income: OECD",0.3887009738,1.0683843136,0.013280307309,0.3069975997205,0.401981281109,1.3753819133205,23.1167541968287,2.74860210190706
"342","Temperate Broadleaf & Mixed Forests","Republic of Macedonia","MKD","3. Upper middle income",0.71849781404,0.31608009067,0.024720156546,0.054250439827,0.743217970586,0.370330530497,2.19458318259632,0.439917957290268
"343","Temperate Broadleaf & Mixed Forests","Romania","ROU","3. Upper middle income",10.423752289,3.4763115205,0.127548497542,0.350868987504,10.551300786542,3.827180508004,2.75086727217985,0.333499053327321
"344","Temperate Broadleaf & Mixed Forests","Russia","RUS","3. Upper middle income",48.5432580347,21.7244343271,1.910249683898,5.383689683196,50.453507718598,27.108124010296,2.81831727473981,0.447527323188131
"345","Temperate Broadleaf & Mixed Forests","Serbia","SRB","3. Upper middle income",4.256671049654,3.3030346138305,0.0218110843372,0.0817198483034,4.2784821339912,3.3847544621339,3.74671185714606,0.775966612242444
"346","Temperate Broadleaf & Mixed Forests","Slovakia","SVK","1. High income: OECD",1.875930162,0.95249965,0.001606617026,0.005249431762,1.877536779026,0.957749081762,3.26738213092981,0.507747926492372
"347","Temperate Broadleaf & Mixed Forests","Slovenia","SVN","1. High income: OECD",0.469486180223,0.8014336147815,0.00876787670113,0.048458894087335,0.47825405692413,0.849892508868835,5.52686764870788,1.70704410170461
"348","Temperate Broadleaf & Mixed Forests","South Korea","KOR","1. High income: OECD",1.39250786637,1.455060954405,0.09574313553,0.361208555285,1.4882510019,1.81626950969,3.77268357972065,1.0449211739091
"349","Temperate Broadleaf & Mixed Forests","Spain","ESP","1. High income: OECD",1.8423441353,5.30059677405,0.11058223384,0.49287870448,1.95292636914,5.79347547853,4.45712378349256,2.87709373753176
"350","Temperate Broadleaf & Mixed Forests","Sweden","SWE","1. High income: OECD",2.3878073983,3.80134739935,0.07851017071,0.3518315108,2.46631756901,4.15317891015,4.48134945597802,1.59198241954371
"351","Temperate Broadleaf & Mixed Forests","Switzerland","CHE","1. High income: OECD",0.94046306142162,2.59377752671069,0.006532516448928,0.027410239742986,0.946995577870548,2.62118776645368,4.19596949464767,2.75797916272213
"352","Temperate Broadleaf & Mixed Forests","Turkey","TUR","3. Upper middle income",13.630733248,3.4754633337,1.98802732504,1.520012526215,15.61876057304,4.995475859915,0.764583316873885,0.254972588082152
"353","Temperate Broadleaf & Mixed Forests","Ukraine","UKR","4. Lower middle income",20.5120673628,6.34096368005,0.0125290608897,0.06486262435865,20.5245964236897,6.40582630440865,5.17697415071012,0.309133329561396
"354","Temperate Broadleaf & Mixed Forests","United Kingdom","GBR","1. High income: OECD",13.2104919329,38.18877966105,1.78455215468,4.09870720666,14.99504408758,42.28748686771,2.29677075893305,2.89079164159988
"355","Temperate Broadleaf & Mixed Forests","United States of America","USA","1. High income: OECD",34.6156687096192,20.3299016929548,1.94996638894074,3.9807474603796,36.5656350985599,24.3106491533344,2.0414441412716,0.587303451032433
"356","Temperate Broadleaf & Mixed Forests",NA,NA,NA,1.07491662204248,2.10526438581096,1.4867942625796,8.8677973041734,2.56171088462208,10.9730616899844,5.964374175609,1.95853738107676
"357","Temperate Conifer Forests","Afghanistan","AFG","5. Low income",0.03938617641629,0.004639502287555,0.6628694070622,0.1815510090639,0.70225558347849,0.186190511351455,0.273886541043618,0.117795193890314
"358","Temperate Conifer Forests","Algeria","DZA","3. Upper middle income",0.1195608005,0.1206997089,0.1638583605,0.57450269975,0.283419161,0.69520240865,3.50609329909657,1.00952576760307
"359","Temperate Conifer Forests","Austria","AUT","1. High income: OECD",0.5444112768,1.9340143186,0.3909640387,0.66669067715,0.9353753155,2.60070499575,1.70524808206612,3.55248761555411
"360","Temperate Conifer Forests","Bhutan","BTN","4. Lower middle income",0.003844112915,0.0097600128725,0.01115512525,0.163776946175,0.014999238165,0.1735369590475,14.6817666771604,2.53895062093929
"361","Temperate Conifer Forests","Canada","CAN","1. High income: OECD",0.93621335888369,2.1596681582088,0.319641418195,2.165320055478,1.25585477707869,4.3249882136868,6.7742161441576,2.30681194379017
"362","Temperate Conifer Forests","Czech Republic","CZE","1. High income: OECD",0.02321410948,0.05826197126,0.000141846252,0.000877749956,0.023355955732,0.059139721216,6.188037707193,2.50976550748997
"363","Temperate Conifer Forests","France","FRA","1. High income: OECD",0.2366243551,0.79653915145,0.05794404119,0.082709340655,0.29456839629,0.879248492105,1.42740028062237,3.36626021067601
"364","Temperate Conifer Forests","Germany","DEU","1. High income: OECD",0.03581347698,0.13427550031,0.005078467147,0.0216145102915,0.040891944127,0.1558900106015,4.25610911045636,3.7493008675194
"365","Temperate Conifer Forests","India","IND","4. Lower middle income",0.0489698120094,0.0129378316498,0.0764599210625,0.53539706713525,0.1254297330719,0.54833489878505,7.00232304317454,0.26420014941688
"366","Temperate Conifer Forests","Iran","IRN","3. Upper middle income",1.711683439,0.275673035,3.15208199,0.663612096,4.863765429,0.939285131,0.210531356133918,0.161053749027947
"367","Temperate Conifer Forests","Italy","ITA","1. High income: OECD",0.8220497874,1.5235222913,0.0564724208,0.0731548982,0.8785222082,1.5966771895,1.29540928410138,1.85332119130964
"368","Temperate Conifer Forests","Japan","JPN","1. High income: OECD",0.68892606883,2.176647363235,0.0145949822826,0.0759928313332,0.7035210511126,2.2526401945682,5.206777909131,3.15947887838181
"369","Temperate Conifer Forests","Kazakhstan","KAZ","3. Upper middle income",0.09564698629,0.211542330905,0.12651371995,0.355637040275,0.22216070624,0.56717937118,2.81105512046877,2.21169886381582
"370","Temperate Conifer Forests","Kyrgyzstan","KGZ","5. Low income",0.06887290046,0.07545585772,0.3277457195,0.51112743575,0.39661861996,0.58658329347,1.55952436702991,1.09558124045935
"371","Temperate Conifer Forests","Liechtenstein","LIE","2. High income: nonOECD",0.001102351354,0.006589515693,0,0,0.001102351354,0.006589515693,NA,5.97769093228691
"372","Temperate Conifer Forests","Mongolia","MNG","4. Lower middle income",0.00402497364923,0.000367908397,7.7037518924,1.71093435,7.70777686604923,1.711302258397,0.222091050425429,0.0914064113364775
"373","Temperate Conifer Forests","Morocco","MAR","4. Lower middle income",0.1973844179,0.3280179055,0.4065199901,0.88090844495,0.603904408,1.20892635045,2.16694988291549,1.66182269598496
"374","Temperate Conifer Forests","Myanmar","MMR","5. Low income",0.00085581077395,0.003850148299525,3.350011649e-06,4.40405150355e-05,0.000859160785599,0.0038941888145605,13.1463766845845,4.49883130327352
"375","Temperate Conifer Forests","Nepal","NPL","5. Low income",0.0561727878091,0.02011737165045,0.010768163127,0.0756359032015,0.0669409509361,0.09575327485195,7.02403021847349,0.358133758979842
"376","Temperate Conifer Forests","Norway","NOR","1. High income: OECD",0.0537569223,0.29983852245,0.1264739596,1.0414704912,0.1802308819,1.34130901365,8.23466343976155,5.57767278373375
"377","Temperate Conifer Forests","Pakistan","PAK","4. Lower middle income",0.691228032278,0.292680310956,0.02155655244,0.17381126178,0.712784584718,0.466491572736,8.06303615867065,0.423420777643302
"378","Temperate Conifer Forests","People's Republic of China","CHN","3. Upper middle income",1.6351226964933,1.98127255650135,11.984197574864,28.169094519883,13.6193202713573,30.1503670763843,2.35051986951264,1.21169656610504
"379","Temperate Conifer Forests","Poland","POL","1. High income: OECD",0.8183438189,0.92318472255,0.0003153949173,0.00156929156935,0.8186592138173,0.92475401411935,4.97564000962421,1.12811351565034
"380","Temperate Conifer Forests","Romania","ROU","3. Upper middle income",0.7228258886,0.6427199692,0.1361689389,0.36461495445,0.8589948275,1.00733492365,2.67766612118324,0.889176742749001
"381","Temperate Conifer Forests","Russia","RUS","3. Upper middle income",1.1808464401,1.38399736975,0.317484225726,0.734091954052,1.498330665826,2.118089323802,2.31221551991546,1.17203839784011
"382","Temperate Conifer Forests","Slovakia","SVK","1. High income: OECD",0.4469769367,0.72084780815,0.004216540137,0.0194651966265,0.451193476837,0.7403130047765,4.61639068858696,1.61271812696192
"383","Temperate Conifer Forests","Slovenia","SVN","1. High income: OECD",0.07473603888,0.15348179736,0.001587012341,0.0079416426945,0.076323051221,0.1614234400545,5.00414677903251,2.05365175436229
"384","Temperate Conifer Forests","Switzerland","CHE","1. High income: OECD",0.318267245,1.325726261,0.2718374728,0.3997127101,0.5901047178,1.7254389711,1.47041063170155,4.16544989101847
"385","Temperate Conifer Forests","Tunisia","TUN","3. Upper middle income",0.1680872686,0.1442246169,0.001792877574,0.017035231638,0.169880146174,0.161259848538,9.5016145469395,0.85803415155263
"386","Temperate Conifer Forests","Turkey","TUR","3. Upper middle income",3.685152864,1.458408332,0.5876194629,1.02794528655,4.2727723269,2.48635361855,1.74933839236182,0.395752465588901
"387","Temperate Conifer Forests","Ukraine","UKR","4. Lower middle income",1.207276785,0.8980775785,0.003031842007,0.0070649688065,1.210308627007,0.9051425473065,2.33025625681952,0.743887060248574
"388","Temperate Conifer Forests","United Kingdom","GBR","1. High income: OECD",0.250074752,0.8309451545,0.1254297504,0.4126303555,0.3755045024,1.24357551,3.28973273233907,3.32278707808136
"389","Temperate Conifer Forests","United States of America","USA","1. High income: OECD",2.6991746686069,4.65290079283705,10.72641799757,28.125168282815,13.4255926661769,32.778069075652,2.62204664121672,1.72382352537359
"390","Temperate Conifer Forests",NA,NA,NA,0.02334906151993,0.112983177191935,0.317784966616,3.181927835767,0.34113402813593,3.29491101295894,10.0128331105478,4.83887444878657
"391","Temperate Grasslands, Savannas & Shrublands","Afghanistan","AFG","5. Low income",0.008309142428,0.004235832456,0.266385897,0.2184881669,0.274695039428,0.222723999356,0.820194197067422,0.509779738728051
"392","Temperate Grasslands, Savannas & Shrublands","Argentina","ARG","3. Upper middle income",50.2856470218,8.4633782759,63.423936218,2.6416272245,113.7095832398,11.1050055004,0.0416503197691835,0.168306043118644
"393","Temperate Grasslands, Savannas & Shrublands","Armenia","ARM","4. Lower middle income",0.8078811017,0.21751884565,0.1421693209,0.0534647799,0.9500504226,0.27098362555,0.376064115391016,0.269246112073029
"394","Temperate Grasslands, Savannas & Shrublands","Australia","AUS","1. High income: OECD",10.7148754261,1.2006645152,36.8,3.6,47.5148754261,4.8006645152,0.0978260869565217,0.112055853890316
"395","Temperate Grasslands, Savannas & Shrublands","Azerbaijan","AZE","3. Upper middle income",0.1581390789,0.0125220935,0.1748694336,0.0161188575,0.3330085125,0.028640951,0.0921765294721009,0.0791840548655175
"396","Temperate Grasslands, Savannas & Shrublands","Bulgaria","BGR","3. Upper middle income",0.04476803353,0.011985501165,0,0,0.04476803353,0.011985501165,NA,0.267724539586227
"397","Temperate Grasslands, Savannas & Shrublands","Canada","CAN","1. High income: OECD",26.124997930908,3.753168193136,5.498268414075,1.0615958489275,31.623266344983,4.8147640420635,0.193078214626613,0.143661951785102
"398","Temperate Grasslands, Savannas & Shrublands","Chile","CHL","3. Upper middle income",0.0004091731185,0.00078024989475,0.7641967906,0.1545667787,0.7646059637185,0.15534702859475,0.202260439459113,1.9068943180098
"399","Temperate Grasslands, Savannas & Shrublands","Falkland Islands","FLK","1. High income: OECD",0,0,0.9506578849,0.24166908255,0.9506578849,0.24166908255,0.254212463167464,NA
"400","Temperate Grasslands, Savannas & Shrublands","Faroe Islands","FRO","2. High income: nonOECD",0,0,0,0,0,0,NA,NA
"401","Temperate Grasslands, Savannas & Shrublands","Georgia","GEO","4. Lower middle income",0.3959511079,0.21807599395,0.02581593396,0.036604553045,0.42176704186,0.254680546995,1.41790543397408,0.550764954558674
"402","Temperate Grasslands, Savannas & Shrublands","Iran","IRN","3. Upper middle income",3.595843792848,0.1910755301665,1.831782456,0.627020237,5.427626248848,0.8180957671665,0.342300601769711,0.0531378839499486
"403","Temperate Grasslands, Savannas & Shrublands","Iraq","IRQ","4. Lower middle income",2.774972771,0.0214059824999999,0.2419208886,0.000175239499999996,3.0168936596,0.0215812219999999,0.00072436696563951,0.00771394325872465
"404","Temperate Grasslands, Savannas & Shrublands","Israel","ISR","1. High income: OECD",0.002326888583,0.000520892579,0,0,0.002326888583,0.000520892579,NA,0.223857980483288
"405","Temperate Grasslands, Savannas & Shrublands","Jordan","JOR","3. Upper middle income",0.2054707178,0.00977948394999999,0,0,0.2054707178,0.00977948394999999,NA,0.0475955116851205
"406","Temperate Grasslands, Savannas & Shrublands","Kazakhstan","KAZ","3. Upper middle income",55.1314151901,13.96843977845,40.20011606138,13.12912155656,95.33153125148,27.09756133501,0.326594120686459,0.253366247361601
"407","Temperate Grasslands, Savannas & Shrublands","Kyrgyzstan","KGZ","5. Low income",1.5803525209,0.67157820674,4.34606362843,5.514417886995,5.92641614933,6.185996093735,1.26883045405091,0.424954684387469
"408","Temperate Grasslands, Savannas & Shrublands","Moldova","MDA","4. Lower middle income",0.6111251949,0.19692079355,0,0,0.6111251949,0.19692079355,NA,0.322226599710429
"409","Temperate Grasslands, Savannas & Shrublands","Mongolia","MNG","4. Lower middle income",0.832399106,0.02876624305,43.170190974,19.914904513,44.00259008,19.94367075605,0.461311475897665,0.0345582339561042
"410","Temperate Grasslands, Savannas & Shrublands","New Zealand","NZL","1. High income: OECD",2.100127635,1.435750977,1.719528302,2.989224201,3.819655937,4.424975178,1.73839779055873,0.683649390195277
"411","Temperate Grasslands, Savannas & Shrublands","Oman","OMN","2. High income: nonOECD",0.0514930529399,0.01384003800625,0.03773529317,0.000397265760000002,0.0892283461099,0.01423730376625,0.0105276977234626,0.268774858278521
"412","Temperate Grasslands, Savannas & Shrublands","People's Republic of China","CHN","3. Upper middle income",12.795975418583,1.818946019228,39.20331268477,7.673506949165,51.999288103353,9.492452968393,0.195736187165276,0.142149852568991
"413","Temperate Grasslands, Savannas & Shrublands","Romania","ROU","3. Upper middle income",1.921991089,0.5503976005,0.005250086063,0.0502888052685,1.927241175063,0.6006864057685,9.57866302857596,0.286368445540696
"414","Temperate Grasslands, Savannas & Shrublands","Russia","RUS","3. Upper middle income",91.6953467888,44.77300740365,6.076249349428,10.4111160603395,97.771596138228,55.1841234639895,1.71341159021388,0.488280037882127
"415","Temperate Grasslands, Savannas & Shrublands","Syria","SYR","4. Lower middle income",2.999196121,0.2810995625,1.927161844,0.0124602715,4.926357965,0.293559834,0.00646560720304508,0.093724968678032
"416","Temperate Grasslands, Savannas & Shrublands","Tajikistan","TJK","5. Low income",0.9976714558,0.19230854335,1.46697197318,1.04362529595,2.46464342898,1.2359338393,0.711414611206035,0.192757387446546
"417","Temperate Grasslands, Savannas & Shrublands","Turkey","TUR","3. Upper middle income",6.10866872187,0.671952455065,0.9050881023411,0.56448221955,7.0137568242111,1.236434674615,0.623676543852373,0.109999819217451
"418","Temperate Grasslands, Savannas & Shrublands","Turkmenistan","TKM","3. Upper middle income",0.02973896356,0.00149959946,0.2819880392,0.0005445815,0.31172700276,0.00204418096,0.00193122198212725,0.0504254109923661
"419","Temperate Grasslands, Savannas & Shrublands","Ukraine","UKR","4. Lower middle income",18.6,8.2,0.06444688718,0.23173816431,18.66444688718,8.43173816431,3.59580073530558,0.440860215053763
"420","Temperate Grasslands, Savannas & Shrublands","United Arab Emirates","ARE","2. High income: nonOECD",0.004474791641,0.0002335663355,0.005023149284,7.19259805000001e-05,0.009497940925,0.000305492316,0.0143189016358926,0.0521960248070465
"421","Temperate Grasslands, Savannas & Shrublands","United States of America","USA","1. High income: OECD",114.4875066298,23.7769249415,75.196860180941,23.692022122993,189.684366810741,47.468947064493,0.31506664062814,0.207681393729568
"422","Temperate Grasslands, Savannas & Shrublands","Uruguay","URY","3. Upper middle income",0.0015614780471,0.00170621539945,0.003518846327,0.009349895426,0.0050803243741,0.01105611082545,2.65709114781698,1.09269253104058
"423","Temperate Grasslands, Savannas & Shrublands","Uzbekistan","UZB","4. Lower middle income",4.896970172,1.052969316,4.761701014,3.7735035325,9.658671186,4.8264728485,0.792469649271431,0.215024653819762
"424","Temperate Grasslands, Savannas & Shrublands",NA,NA,NA,0.19635267976675,0.15969795632747,0.77432396080338,1.48313865133976,0.97067664057013,1.64283660766723,1.91539811037355,0.813322010767449
"425","Tropical & Subtropical Coniferous Forests","Bermuda","BMU","2. High income: nonOECD",0,0,0.001450324045,0.0043937864525,0.001450324045,0.0043937864525,3.02952051829217,NA
"426","Tropical & Subtropical Coniferous Forests","Bhutan","BTN","4. Lower middle income",0.0007533382202,0.0044856918259,0,0,0.0007533382202,0.0044856918259,NA,5.95441954970653
"427","Tropical & Subtropical Coniferous Forests","Cuba","CUB","3. Upper middle income",0.1658064534,0.059207396,0.02629894785,0.098555846575,0.19210540125,0.157763242575,3.74752051439959,0.357087403933338
"428","Tropical & Subtropical Coniferous Forests","Dominican Republic","DOM","3. Upper middle income",0.07085743977,0.323946733015,0.008749760542,0.102594303029,0.079607200312,0.426541036044,11.7253840875455,4.57180973609146
"429","Tropical & Subtropical Coniferous Forests","El Salvador","SLV","4. Lower middle income",0.3557621642,2.0924790384,0.01822134353,0.231168892885,0.37398350773,2.323647931285,12.6867095450123,5.88167952909029
"430","Tropical & Subtropical Coniferous Forests","Guatemala","GTM","4. Lower middle income",0.661451849,3.8713315825,0.002856389239,0.0421900537905,0.664308238239,3.9135216362905,14.7704147650656,5.85277913782051
"431","Tropical & Subtropical Coniferous Forests","Haiti","HTI","5. Low income",0.09512650621,0.226502514145,0.0003645874232,0.0006021556479,0.0954910936332,0.2271046697929,1.65160839234347,2.38106625765248
"432","Tropical & Subtropical Coniferous Forests","Honduras","HND","4. Lower middle income",0.7479601946,4.9260199027,0.000753212428,0.009544398036,0.748713407028,4.935564300736,12.6715886265222,6.58593858104224
"433","Tropical & Subtropical Coniferous Forests","India","IND","4. Lower middle income",0.19641982119,0.22264243484,0.0990026187336,0.8107447764387,0.2954224399236,1.0333872112787,8.1891245586168,1.13350288932722
"434","Tropical & Subtropical Coniferous Forests","Indonesia","IDN","4. Lower middle income",0.005220603658,0.049261547771,5.79436737e-07,7.1779930565e-06,0.005221183094737,0.0492687257640565,12.3878805021298,9.43598690843196
"435","Tropical & Subtropical Coniferous Forests","Mexico","MEX","3. Upper middle income",4.4941368595,10.0673099822,5.2494805619398,13.2723760757151,9.7436174214398,23.3396860579151,2.5283217871009,2.24009866564679
"436","Tropical & Subtropical Coniferous Forests","Myanmar","MMR","5. Low income",0.0001777499672,0.0006579246659,0.0001517864359,0.00131681644455,0.0003295364031,0.00197474111045,8.67545533131528,3.70140527317071
"437","Tropical & Subtropical Coniferous Forests","Nepal","NPL","5. Low income",0.06323183371,0.021545065795,0.003225605859,0.0179709233105,0.066457439569,0.0395159891055,5.57133267239021,0.340731314132247
"438","Tropical & Subtropical Coniferous Forests","Nicaragua","NIC","4. Lower middle income",0.2725926303,1.64196478035,0.02172542268,0.31856893976,0.29431805298,1.96053372011,14.6634173453053,6.02351126860233
"439","Tropical & Subtropical Coniferous Forests","Pakistan","PAK","4. Lower middle income",0.1468580417,0.2521043936,0.00552900759,0.112093625005,0.15238704929,0.364198018605,20.2737332478504,1.71665365193277
"440","Tropical & Subtropical Coniferous Forests","Philippines","PHL","4. Lower middle income",0.001903960509,0.0056496931055,0,0,0.001903960509,0.0056496931055,NA,2.96733733645943
"441","Tropical & Subtropical Coniferous Forests","The Bahamas","BHS","2. High income: nonOECD",0.00377150711,0.01121774671,0.305371652,0.864884333,0.30914315911,0.87610207971,2.83223517093198,2.97434059722613
