"","BIOME_NAME","NAME_EN","ISO_A3","INCOME_GRP","area_crop","biomass_crop","area_pasture","biomass_pasture","total_area","total_biomass","density_crop","density_pasture"
"314","Temperate Broadleaf & Mixed Forests","Greece","GRC","1. High income: OECD",435544.82232,524101.725195,1716.479447,2754.5528715,437261.301767,526856.2780665,1.20332443031532,1.60476892182677
"315","Temperate Broadleaf & Mixed Forests","Guernsey","GGY","2. High income: nonOECD",931.9725445,3705.85970475,1460.540239,5819.5073305,2392.5127835,9525.36703525,3.9763614568047,3.98448955742876
"316","Temperate Broadleaf & Mixed Forests","Hungary","HUN","1. High income: OECD",6988669.62,3605665.19,3965.672987,28737.4849365,6992635.292987,3634402.6749365,0.515930124909811,7.24655941897007
"317","Temperate Broadleaf & Mixed Forests","India","IND","4. Lower middle income",251997.16092,626878.62084,248211.835344,1464700.501693,500208.996264,2091579.122533,2.48764160100602,5.9010099162397
"318","Temperate Broadleaf & Mixed Forests","Iran","IRN","3. Upper middle income",15238343.575,4004225.15,15093783.6432,1783176.1019,30332127.2182,5787401.2519,0.262772993028542,0.118139768268333
"319","Temperate Broadleaf & Mixed Forests","Iraq","IRQ","4. Lower middle income",1348018.082,50017.4230000001,44165.83985,9504.375595,1392183.92185,59521.7985950001,0.0371044154881003,0.215197438275364
"320","Temperate Broadleaf & Mixed Forests","Ireland","IRL","1. High income: OECD",4578480.4547,20689098.83215,424936.8251,1478318.4791,5003417.2798,22167417.31125,4.51876971778088,3.47891355086043
"321","Temperate Broadleaf & Mixed Forests","Isle of Man","IMN","2. High income: nonOECD",32392.34285,145644.293325,5951.052361,32589.6560045,38343.395211,178233.9493295,4.4962568468554,5.47628453382045
"322","Temperate Broadleaf & Mixed Forests","Italy","ITA","1. High income: OECD",4071282.247035,3086714.6882925,22998.844577,123595.4962615,4094281.091612,3210310.184554,0.758167697791148,5.37398719521335
"323","Temperate Broadleaf & Mixed Forests","Japan","JPN","1. High income: OECD",2728886.4959,5578721.8163,335734.620903,1182580.4656835,3064621.116803,6761302.2819835,2.04432167650861,3.52236675056866
"324","Temperate Broadleaf & Mixed Forests","Jersey","JEY","2. High income: nonOECD",5623.785719,8185.7862055,2244.211251,5809.8515845,7867.99697,13995.63779,1.45556509698516,2.58881670872614
"325","Temperate Broadleaf & Mixed Forests","Kosovo","KOS","4. Lower middle income",499290.637514,584441.850413,NA,NA,NA,NA,1.17054438137068,NA
"326","Temperate Broadleaf & Mixed Forests","Latvia","LVA","3. Upper middle income",2485637.466,1390814.1015,11191.00912,50930.39109,2496828.47512,1441744.49259,0.559540206697222,4.55100970286762
"327","Temperate Broadleaf & Mixed Forests","Liechtenstein","LIE","2. High income: nonOECD",3386.367878,17665.618776,0,0,3386.367878,17665.618776,5.21668625868061,NA
"328","Temperate Broadleaf & Mixed Forests","Lithuania","LTU","3. Upper middle income",3819844.234,887169.64,4831.3849177,9663.32956665,3824675.6189177,896832.96956665,0.232252831700152,2.0001158531683
"329","Temperate Broadleaf & Mixed Forests","Luxembourg","LUX","1. High income: OECD",132410.8671,232075.20295,0,0,132410.8671,232075.20295,1.75269000220904,NA
"330","Temperate Broadleaf & Mixed Forests","Moldova","MDA","4. Lower middle income",2134780.0959,716578.06955,0,0,2134780.0959,716578.06955,0.335668329925991,NA
"331","Temperate Broadleaf & Mixed Forests","Montenegro","MNE","3. Upper middle income",135116.90286,334783.961925,3433.836582,21376.621234,138550.739442,356160.583159,2.47773561144961,6.22528787364407
"332","Temperate Broadleaf & Mixed Forests","Myanmar","MMR","5. Low income",4515.121220564,6784.233570843,2425.5579893,38623.34006035,6940.679209864,45407.573631193,1.5025584562258,15.9234865671039
"333","Temperate Broadleaf & Mixed Forests","Nepal","NPL","5. Low income",41068.90679,10835.529785,26288.78697,95595.908365,67357.69376,106431.43815,0.263837794378261,3.6363757853906
"334","Temperate Broadleaf & Mixed Forests","Netherlands","NLD","1. High income: OECD",2102462.719231,2766781.058809,126162.017,520207.204,2228624.736231,3286988.262809,1.31597151925765,4.12332662690388
"335","Temperate Broadleaf & Mixed Forests","New Zealand","NZL","1. High income: OECD",5131039.70466296,5421053.65422952,791521.8648535,2981272.31958625,5922561.56951646,8402325.97381577,1.05652147834736,3.76650658935119
"336","Temperate Broadleaf & Mixed Forests","North Korea","PRK","5. Low income",3189617.03583715,3624602.47347398,57582.138099,205157.5642953,3247199.17393615,3829760.03776928,1.13637544343083,3.56286812314222
"337","Temperate Broadleaf & Mixed Forests","Norway","NOR","1. High income: OECD",78381.24265,173330.273325,3795.220094,28327.911728,82176.462744,201658.185053,2.21137439857877,7.46410248322215
"338","Temperate Broadleaf & Mixed Forests","Pakistan","PAK","4. Lower middle income",33647.67422,36797.22904,0,0,33647.67422,36797.22904,1.09360393825163,NA
"339","Temperate Broadleaf & Mixed Forests","People's Republic of China","CHN","3. Upper middle income",99276756.8553145,91774905.2531065,18699767.859732,52575386.901429,117976524.715047,144350292.154536,0.924434965042813,2.81155291850679
"340","Temperate Broadleaf & Mixed Forests","Poland","POL","1. High income: OECD",17650068.7626,6703709.3042,15397.3809998,50540.5761391,17665466.1435998,6754249.8803391,0.379812078602491,3.28241381698332
"341","Temperate Broadleaf & Mixed Forests","Portugal","PRT","1. High income: OECD",388700.9738,1068384.3136,13280.307309,306997.5997205,401981.281109,1375381.9133205,2.74860210190706,23.1167541968287
"342","Temperate Broadleaf & Mixed Forests","Republic of Macedonia","MKD","3. Upper middle income",718497.81404,316080.09067,24720.156546,54250.439827,743217.970586,370330.530497,0.439917957290269,2.19458318259632
"343","Temperate Broadleaf & Mixed Forests","Romania","ROU","3. Upper middle income",10423752.289,3476311.5205,127548.497542,350868.987504,10551300.786542,3827180.508004,0.333499053327321,2.75086727217985
"344","Temperate Broadleaf & Mixed Forests","Russia","RUS","3. Upper middle income",48543258.0347,21724434.3271,1910249.683898,5383689.683196,50453507.718598,27108124.010296,0.44752732318813,2.81831727473981
"345","Temperate Broadleaf & Mixed Forests","Serbia","SRB","3. Upper middle income",4256671.049654,3303034.6138305,21811.0843372,81719.8483034,4278482.1339912,3384754.4621339,0.775966612242444,3.74671185714606
"346","Temperate Broadleaf & Mixed Forests","Slovakia","SVK","1. High income: OECD",1875930.162,952499.65,1606.617026,5249.431762,1877536.779026,957749.081762,0.507747926492372,3.26738213092981
"347","Temperate Broadleaf & Mixed Forests","Slovenia","SVN","1. High income: OECD",469486.180223,801433.6147815,8767.87670113,48458.894087335,478254.05692413,849892.508868835,1.70704410170461,5.52686764870788
"348","Temperate Broadleaf & Mixed Forests","South Korea","KOR","1. High income: OECD",1392507.86637,1455060.954405,95743.13553,361208.555285,1488251.0019,1816269.50969,1.0449211739091,3.77268357972065
"349","Temperate Broadleaf & Mixed Forests","Spain","ESP","1. High income: OECD",1842344.1353,5300596.77405,110582.23384,492878.70448,1952926.36914,5793475.47853,2.87709373753176,4.45712378349256
"350","Temperate Broadleaf & Mixed Forests","Sweden","SWE","1. High income: OECD",2387807.3983,3801347.39935,78510.17071,351831.5108,2466317.56901,4153178.91015,1.59198241954371,4.48134945597802
"351","Temperate Broadleaf & Mixed Forests","Switzerland","CHE","1. High income: OECD",940463.06142162,2593777.52671069,6532.516448928,27410.239742986,946995.577870548,2621187.76645368,2.75797916272213,4.19596949464767
"352","Temperate Broadleaf & Mixed Forests","Turkey","TUR","3. Upper middle income",13630733.248,3475463.3337,1988027.32504,1520012.526215,15618760.57304,4995475.859915,0.254972588082152,0.764583316873885
"353","Temperate Broadleaf & Mixed Forests","Ukraine","UKR","4. Lower middle income",20512067.3628,6340963.68005,12529.0608897,64862.62435865,20524596.4236897,6405826.30440865,0.309133329561396,5.17697415071012
"354","Temperate Broadleaf & Mixed Forests","United Kingdom","GBR","1. High income: OECD",13210491.9329,38188779.66105,1784552.15468,4098707.20666,14995044.08758,42287486.86771,2.89079164159988,2.29677075893305
"355","Temperate Broadleaf & Mixed Forests","United States of America","USA","1. High income: OECD",34615668.7096192,20329901.6929548,1949966.38894074,3980747.4603796,36565635.0985599,24310649.1533344,0.587303451032433,2.0414441412716
"356","Temperate Broadleaf & Mixed Forests",NA,NA,NA,1074916.62204248,2105264.38581096,1486794.2625796,8867797.3041734,2561710.88462208,10973061.6899844,1.95853738107676,5.964374175609
"357","Temperate Conifer Forests","Afghanistan","AFG","5. Low income",39386.17641629,4639.502287555,662869.4070622,181551.0090639,702255.58347849,186190.511351455,0.117795193890314,0.273886541043618
"358","Temperate Conifer Forests","Algeria","DZA","3. Upper middle income",119560.8005,120699.7089,163858.3605,574502.69975,283419.161,695202.40865,1.00952576760307,3.50609329909657
"359","Temperate Conifer Forests","Austria","AUT","1. High income: OECD",544411.2768,1934014.3186,390964.0387,666690.67715,935375.3155,2600704.99575,3.55248761555411,1.70524808206612
"360","Temperate Conifer Forests","Bhutan","BTN","4. Lower middle income",3844.112915,9760.0128725,11155.12525,163776.946175,14999.238165,173536.9590475,2.53895062093929,14.6817666771604
"361","Temperate Conifer Forests","Canada","CAN","1. High income: OECD",936213.35888369,2159668.1582088,319641.418195,2165320.055478,1255854.77707869,4324988.21368681,2.30681194379017,6.7742161441576
"362","Temperate Conifer Forests","Czech Republic","CZE","1. High income: OECD",23214.10948,58261.97126,141.846252,877.749956,23355.955732,59139.721216,2.50976550748997,6.188037707193
"363","Temperate Conifer Forests","France","FRA","1. High income: OECD",236624.3551,796539.15145,57944.04119,82709.340655,294568.39629,879248.492105,3.36626021067601,1.42740028062237
"364","Temperate Conifer Forests","Germany","DEU","1. High income: OECD",35813.47698,134275.50031,5078.467147,21614.5102915,40891.944127,155890.0106015,3.7493008675194,4.25610911045636
"365","Temperate Conifer Forests","India","IND","4. Lower middle income",48969.8120094,12937.8316498,76459.9210625,535397.06713525,125429.7330719,548334.89878505,0.26420014941688,7.00232304317454
"366","Temperate Conifer Forests","Iran","IRN","3. Upper middle income",1711683.439,275673.035,3152081.99,663612.096,4863765.429,939285.131,0.161053749027947,0.210531356133918
"367","Temperate Conifer Forests","Italy","ITA","1. High income: OECD",822049.7874,1523522.2913,56472.4208,73154.8982,878522.2082,1596677.1895,1.85332119130963,1.29540928410138
"368","Temperate Conifer Forests","Japan","JPN","1. High income: OECD",688926.06883,2176647.363235,14594.9822826,75992.8313332,703521.0511126,2252640.1945682,3.15947887838181,5.206777909131
"369","Temperate Conifer Forests","Kazakhstan","KAZ","3. Upper middle income",95646.98629,211542.330905,126513.71995,355637.040275,222160.70624,567179.37118,2.21169886381582,2.81105512046877
"370","Temperate Conifer Forests","Kyrgyzstan","KGZ","5. Low income",68872.90046,75455.85772,327745.7195,511127.43575,396618.61996,586583.29347,1.09558124045935,1.55952436702991
"371","Temperate Conifer Forests","Liechtenstein","LIE","2. High income: nonOECD",1102.351354,6589.515693,0,0,1102.351354,6589.515693,5.97769093228691,NA
"372","Temperate Conifer Forests","Mongolia","MNG","4. Lower middle income",4024.97364923,367.908397,7703751.8924,1710934.35,7707776.86604923,1711302.258397,0.0914064113364775,0.222091050425429
"373","Temperate Conifer Forests","Morocco","MAR","4. Lower middle income",197384.4179,328017.9055,406519.9901,880908.44495,603904.408,1208926.35045,1.66182269598496,2.16694988291549
"374","Temperate Conifer Forests","Myanmar","MMR","5. Low income",855.81077395,3850.148299525,3.350011649,44.0405150355,859.160785599,3894.1888145605,4.49883130327352,13.1463766845845
"375","Temperate Conifer Forests","Nepal","NPL","5. Low income",56172.7878091,20117.37165045,10768.163127,75635.9032015,66940.9509361,95753.27485195,0.358133758979842,7.02403021847349
"376","Temperate Conifer Forests","Norway","NOR","1. High income: OECD",53756.9223,299838.52245,126473.9596,1041470.4912,180230.8819,1341309.01365,5.57767278373375,8.23466343976155
"377","Temperate Conifer Forests","Pakistan","PAK","4. Lower middle income",691228.032278,292680.310956,21556.55244,173811.26178,712784.584718,466491.572736,0.423420777643302,8.06303615867065
"378","Temperate Conifer Forests","People's Republic of China","CHN","3. Upper middle income",1635122.6964933,1981272.55650135,11984197.574864,28169094.519883,13619320.2713573,30150367.0763844,1.21169656610504,2.35051986951264
"379","Temperate Conifer Forests","Poland","POL","1. High income: OECD",818343.8189,923184.72255,315.3949173,1569.29156935,818659.2138173,924754.01411935,1.12811351565034,4.97564000962421
"380","Temperate Conifer Forests","Romania","ROU","3. Upper middle income",722825.8886,642719.9692,136168.9389,364614.95445,858994.8275,1007334.92365,0.889176742749001,2.67766612118324
"381","Temperate Conifer Forests","Russia","RUS","3. Upper middle income",1180846.4401,1383997.36975,317484.225726,734091.954052,1498330.665826,2118089.323802,1.17203839784011,2.31221551991546
"382","Temperate Conifer Forests","Slovakia","SVK","1. High income: OECD",446976.9367,720847.80815,4216.540137,19465.1966265,451193.476837,740313.0047765,1.61271812696192,4.61639068858696
"383","Temperate Conifer Forests","Slovenia","SVN","1. High income: OECD",74736.03888,153481.79736,1587.012341,7941.6426945,76323.051221,161423.4400545,2.05365175436229,5.00414677903251
"384","Temperate Conifer Forests","Switzerland","CHE","1. High income: OECD",318267.245,1325726.261,271837.4728,399712.7101,590104.7178,1725438.9711,4.16544989101847,1.47041063170155
"385","Temperate Conifer Forests","Tunisia","TUN","3. Upper middle income",168087.2686,144224.6169,1792.877574,17035.231638,169880.146174,161259.848538,0.85803415155263,9.5016145469395
"386","Temperate Conifer Forests","Turkey","TUR","3. Upper middle income",3685152.864,1458408.332,587619.4629,1027945.28655,4272772.3269,2486353.61855,0.395752465588901,1.74933839236182
"387","Temperate Conifer Forests","Ukraine","UKR","4. Lower middle income",1207276.785,898077.5785,3031.842007,7064.9688065,1210308.627007,905142.5473065,0.743887060248574,2.33025625681952
"388","Temperate Conifer Forests","United Kingdom","GBR","1. High income: OECD",250074.752,830945.1545,125429.7504,412630.3555,375504.5024,1243575.51,3.32278707808136,3.28973273233907
"389","Temperate Conifer Forests","United States of America","USA","1. High income: OECD",2699174.6686069,4652900.79283705,10726417.99757,28125168.282815,13425592.6661769,32778069.075652,1.72382352537359,2.62204664121672
"390","Temperate Conifer Forests",NA,NA,NA,23349.06151993,112983.177191935,317784.966616,3181927.835767,341134.02813593,3294911.01295893,4.83887444878657,10.0128331105478
"391","Temperate Grasslands, Savannas & Shrublands","Afghanistan","AFG","5. Low income",8309.142428,4235.832456,266385.897,218488.1669,274695.039428,222723.999356,0.509779738728051,0.820194197067422
"392","Temperate Grasslands, Savannas & Shrublands","Argentina","ARG","3. Upper middle income",50285647.0218,8463378.2759,63423936.218,2641627.2245,113709583.2398,11105005.5004,0.168306043118644,0.0416503197691835
"393","Temperate Grasslands, Savannas & Shrublands","Armenia","ARM","4. Lower middle income",807881.1017,217518.84565,142169.3209,53464.7799,950050.4226,270983.62555,0.269246112073029,0.376064115391016
"394","Temperate Grasslands, Savannas & Shrublands","Australia","AUS","1. High income: OECD",10714875.4261,1200664.5152,36800000,3600000,47514875.4261,4800664.5152,0.112055853890316,0.0978260869565217
"395","Temperate Grasslands, Savannas & Shrublands","Azerbaijan","AZE","3. Upper middle income",158139.0789,12522.0935,174869.4336,16118.8575,333008.5125,28640.951,0.0791840548655175,0.0921765294721009
"396","Temperate Grasslands, Savannas & Shrublands","Bulgaria","BGR","3. Upper middle income",44768.03353,11985.501165,0,0,44768.03353,11985.501165,0.267724539586227,NA
"397","Temperate Grasslands, Savannas & Shrublands","Canada","CAN","1. High income: OECD",26124997.930908,3753168.193136,5498268.414075,1061595.8489275,31623266.344983,4814764.0420635,0.143661951785102,0.193078214626613
"398","Temperate Grasslands, Savannas & Shrublands","Chile","CHL","3. Upper middle income",409.1731185,780.24989475,764196.7906,154566.7787,764605.9637185,155347.02859475,1.9068943180098,0.202260439459113
"399","Temperate Grasslands, Savannas & Shrublands","Falkland Islands","FLK","1. High income: OECD",0,0,950657.8849,241669.08255,950657.8849,241669.08255,NA,0.254212463167464
"400","Temperate Grasslands, Savannas & Shrublands","Faroe Islands","FRO","2. High income: nonOECD",0,0,0,0,0,0,NA,NA
"401","Temperate Grasslands, Savannas & Shrublands","Georgia","GEO","4. Lower middle income",395951.1079,218075.99395,25815.93396,36604.553045,421767.04186,254680.546995,0.550764954558674,1.41790543397408
"402","Temperate Grasslands, Savannas & Shrublands","Iran","IRN","3. Upper middle income",3595843.792848,191075.5301665,1831782.456,627020.237,5427626.248848,818095.7671665,0.0531378839499486,0.342300601769711
"403","Temperate Grasslands, Savannas & Shrublands","Iraq","IRQ","4. Lower middle income",2774972.771,21405.9824999999,241920.8886,175.239499999996,3016893.6596,21581.2219999999,0.00771394325872465,0.00072436696563951
"404","Temperate Grasslands, Savannas & Shrublands","Israel","ISR","1. High income: OECD",2326.888583,520.892579,0,0,2326.888583,520.892579,0.223857980483288,NA
"405","Temperate Grasslands, Savannas & Shrublands","Jordan","JOR","3. Upper middle income",205470.7178,9779.48394999999,0,0,205470.7178,9779.48394999999,0.0475955116851205,NA
"406","Temperate Grasslands, Savannas & Shrublands","Kazakhstan","KAZ","3. Upper middle income",55131415.1901,13968439.77845,40200116.06138,13129121.55656,95331531.25148,27097561.33501,0.253366247361601,0.326594120686459
"407","Temperate Grasslands, Savannas & Shrublands","Kyrgyzstan","KGZ","5. Low income",1580352.5209,671578.20674,4346063.62843,5514417.886995,5926416.14933,6185996.093735,0.424954684387469,1.26883045405091
"408","Temperate Grasslands, Savannas & Shrublands","Moldova","MDA","4. Lower middle income",611125.1949,196920.79355,0,0,611125.1949,196920.79355,0.322226599710429,NA
"409","Temperate Grasslands, Savannas & Shrublands","Mongolia","MNG","4. Lower middle income",832399.106,28766.24305,43170190.974,19914904.513,44002590.08,19943670.75605,0.0345582339561042,0.461311475897665
"410","Temperate Grasslands, Savannas & Shrublands","New Zealand","NZL","1. High income: OECD",2100127.635,1435750.977,1719528.302,2989224.201,3819655.937,4424975.178,0.683649390195277,1.73839779055873
"411","Temperate Grasslands, Savannas & Shrublands","Oman","OMN","2. High income: nonOECD",51493.0529399,13840.03800625,37735.29317,397.265760000002,89228.3461099,14237.30376625,0.268774858278521,0.0105276977234626
"412","Temperate Grasslands, Savannas & Shrublands","People's Republic of China","CHN","3. Upper middle income",12795975.418583,1818946.019228,39203312.68477,7673506.949165,51999288.103353,9492452.968393,0.142149852568991,0.195736187165276
"413","Temperate Grasslands, Savannas & Shrublands","Romania","ROU","3. Upper middle income",1921991.089,550397.6005,5250.086063,50288.8052685,1927241.175063,600686.4057685,0.286368445540696,9.57866302857596
"414","Temperate Grasslands, Savannas & Shrublands","Russia","RUS","3. Upper middle income",91695346.7888,44773007.40365,6076249.349428,10411116.0603395,97771596.138228,55184123.4639895,0.488280037882127,1.71341159021388
"415","Temperate Grasslands, Savannas & Shrublands","Syria","SYR","4. Lower middle income",2999196.121,281099.5625,1927161.844,12460.2715,4926357.965,293559.834,0.093724968678032,0.00646560720304508
"416","Temperate Grasslands, Savannas & Shrublands","Tajikistan","TJK","5. Low income",997671.4558,192308.54335,1466971.97318,1043625.29595,2464643.42898,1235933.8393,0.192757387446546,0.711414611206035
"417","Temperate Grasslands, Savannas & Shrublands","Turkey","TUR","3. Upper middle income",6108668.72187,671952.455065,905088.1023411,564482.21955,7013756.8242111,1236434.674615,0.109999819217451,0.623676543852373
"418","Temperate Grasslands, Savannas & Shrublands","Turkmenistan","TKM","3. Upper middle income",29738.96356,1499.59946,281988.0392,544.5815,311727.00276,2044.18096,0.0504254109923661,0.00193122198212725
"419","Temperate Grasslands, Savannas & Shrublands","Ukraine","UKR","4. Lower middle income",18600000,8200000,64446.88718,231738.16431,18664446.88718,8431738.16431,0.440860215053763,3.59580073530558
"420","Temperate Grasslands, Savannas & Shrublands","United Arab Emirates","ARE","2. High income: nonOECD",4474.791641,233.5663355,5023.149284,71.9259805000002,9497.940925,305.492316,0.0521960248070465,0.0143189016358926
"421","Temperate Grasslands, Savannas & Shrublands","United States of America","USA","1. High income: OECD",114487506.6298,23776924.9415,75196860.180941,23692022.122993,189684366.810741,47468947.064493,0.207681393729568,0.31506664062814
"422","Temperate Grasslands, Savannas & Shrublands","Uruguay","URY","3. Upper middle income",1561.4780471,1706.21539945,3518.846327,9349.895426,5080.3243741,11056.11082545,1.09269253104058,2.65709114781698
"423","Temperate Grasslands, Savannas & Shrublands","Uzbekistan","UZB","4. Lower middle income",4896970.172,1052969.316,4761701.014,3773503.5325,9658671.186,4826472.8485,0.215024653819762,0.792469649271431
"424","Temperate Grasslands, Savannas & Shrublands",NA,NA,NA,196352.67976675,159697.95632747,774323.96080338,1483138.65133976,970676.64057013,1642836.60766723,0.813322010767449,1.91539811037355
"425","Tropical & Subtropical Coniferous Forests","Bermuda","BMU","2. High income: nonOECD",0,0,1450.324045,4393.7864525,1450.324045,4393.7864525,NA,3.02952051829217
"426","Tropical & Subtropical Coniferous Forests","Bhutan","BTN","4. Lower middle income",753.3382202,4485.6918259,0,0,753.3382202,4485.6918259,5.95441954970653,NA
"427","Tropical & Subtropical Coniferous Forests","Cuba","CUB","3. Upper middle income",165806.4534,59207.396,26298.94785,98555.846575,192105.40125,157763.242575,0.357087403933338,3.74752051439959
"428","Tropical & Subtropical Coniferous Forests","Dominican Republic","DOM","3. Upper middle income",70857.43977,323946.733015,8749.760542,102594.303029,79607.200312,426541.036044,4.57180973609146,11.7253840875455
"429","Tropical & Subtropical Coniferous Forests","El Salvador","SLV","4. Lower middle income",355762.1642,2092479.0384,18221.34353,231168.892885,373983.50773,2323647.931285,5.8816795290903,12.6867095450123
"430","Tropical & Subtropical Coniferous Forests","Guatemala","GTM","4. Lower middle income",661451.849,3871331.5825,2856.389239,42190.0537905,664308.238239,3913521.6362905,5.85277913782051,14.7704147650656
"431","Tropical & Subtropical Coniferous Forests","Haiti","HTI","5. Low income",95126.50621,226502.514145,364.5874232,602.1556479,95491.0936332,227104.6697929,2.38106625765248,1.65160839234347
"432","Tropical & Subtropical Coniferous Forests","Honduras","HND","4. Lower middle income",747960.1946,4926019.9027,753.212428,9544.398036,748713.407028,4935564.300736,6.58593858104224,12.6715886265222
"433","Tropical & Subtropical Coniferous Forests","India","IND","4. Lower middle income",196419.82119,222642.43484,99002.6187336,810744.7764387,295422.4399236,1033387.2112787,1.13350288932722,8.1891245586168
"434","Tropical & Subtropical Coniferous Forests","Indonesia","IDN","4. Lower middle income",5220.603658,49261.547771,0.579436737,7.1779930565,5221.183094737,49268.7257640565,9.43598690843196,12.3878805021298
"435","Tropical & Subtropical Coniferous Forests","Mexico","MEX","3. Upper middle income",4494136.8595,10067309.9822,5249480.5619398,13272376.0757151,9743617.4214398,23339686.0579151,2.24009866564679,2.5283217871009
"436","Tropical & Subtropical Coniferous Forests","Myanmar","MMR","5. Low income",177.7499672,657.9246659,151.7864359,1316.81644455,329.5364031,1974.74111045,3.70140527317071,8.67545533131528
"437","Tropical & Subtropical Coniferous Forests","Nepal","NPL","5. Low income",63231.83371,21545.065795,3225.605859,17970.9233105,66457.439569,39515.9891055,0.340731314132247,5.57133267239021
"438","Tropical & Subtropical Coniferous Forests","Nicaragua","NIC","4. Lower middle income",272592.6303,1641964.78035,21725.42268,318568.93976,294318.05298,1960533.72011,6.02351126860233,14.6634173453052
"439","Tropical & Subtropical Coniferous Forests","Pakistan","PAK","4. Lower middle income",146858.0417,252104.3936,5529.00759,112093.625005,152387.04929,364198.018605,1.71665365193277,20.2737332478504
"440","Tropical & Subtropical Coniferous Forests","Philippines","PHL","4. Lower middle income",1903.960509,5649.6931055,0,0,1903.960509,5649.6931055,2.96733733645943,NA
"441","Tropical & Subtropical Coniferous Forests","The Bahamas","BHS","2. High income: nonOECD",3771.50711,11217.74671,305371.652,864884.333,309143.15911,876102.07971,2.97434059722613,2.83223517093198
"442","Tropical & Subtropical Coniferous Forests","Turks and Caicos Islands","TCA","2. High income: nonOECD",0,0,6586.067965,29052.7410675,6586.067965,29052.7410675,NA,4.41124221946896
"443","Tropical & Subtropical Coniferous Forests","United States of America","USA","1. High income: OECD",244.68751663,172.387218185,292630.919036,271836.292647,292875.60655263,272008.679865185,0.704519873180422,0.928939066119524
"444","Tropical & Subtropical Coniferous Forests",NA,NA,NA,1635.8015717,3996.44410515,65960.7813293,263009.01856835,67596.582901,267005.4626735,2.44311056688661,3.98735450472174
"445","Tropical & Subtropical Dry Broadleaf Forests","Angola","AGO","3. Upper middle income",11.62829772,314.60034954,7412.753015,143275.5429425,7424.38131272,143590.14329204,27.0547209157627,19.3282499298946
"446","Tropical & Subtropical Dry Broadleaf Forests","Anguilla","AIA","3. Upper middle income",0,0,185.8981305,564.94138675,185.8981305,564.94138675,NA,3.03898369085535
"447","Tropical & Subtropical Dry Broadleaf Forests","Antigua and Barbuda","ATG","3. Upper middle income",174.3648454,528.0432903,633.223678,4831.117146,807.5885234,5359.1604363,3.02838160460985,7.62940065864056
"448","Tropical & Subtropical Dry Broadleaf Forests","Bolivia","BOL","4. Lower middle income",1488543.5311,916669.61365,1091601.89517,2054168.214815,2580145.42627,2970837.828465,0.615816463877682,1.88179245923267
"449","Tropical & Subtropical Dry Broadleaf Forests","Brazil","BRA","3. Upper middle income",20195237.7478,13675319.6276,6221403.22,16292816.1185,26416640.9678,29968135.7461,0.67715566404212,2.61883300958911
"450","Tropical & Subtropical Dry Broadleaf Forests","Cambodia","KHM","5. Low income",3868695.7986,10683203.3827,26634.981091,396566.9585395,3895330.779691,11079770.3412395,2.76144828615525,14.8889521334596
"451","Tropical & Subtropical Dry Broadleaf Forests","Cape Verde","CPV","4. Lower middle income",1.373606891,0,561.4602026,0,562.833809491,0,0,0
"452","Tropical & Subtropical Dry Broadleaf Forests","Cayman Islands","CYM","2. High income: nonOECD",0,0,2007.556635,9754.4581075,2007.556635,9754.4581075,NA,4.85887069756316
"453","Tropical & Subtropical Dry Broadleaf Forests","Colombia","COL","3. Upper middle income",1171821.010077,3178205.4377615,2051542.3434302,9351033.81712375,3223363.3535072,12529239.2548853,2.71219359478173,4.5580506037661
"454","Tropical & Subtropical Dry Broadleaf Forests","Costa Rica","CRI","3. Upper middle income",231975.8234,604168.1083,30901.82264,278708.01103,262877.64604,882876.11933,2.60444428839562,9.01914473708856
"455","Tropical & Subtropical Dry Broadleaf Forests","Cuba","CUB","3. Upper middle income",3362485.77,1108691.1675,158839.8234,627715.4733,3521325.5934,1736406.6408,0.329723675678187,3.95187717956126
"456","Tropical & Subtropical Dry Broadleaf Forests","Dominican Republic","DOM","3. Upper middle income",326854.6589,885860.38055,32043.40682,139195.04559,358898.06572,1025055.42614,2.7102577749122,4.34395276294782
"457","Tropical & Subtropical Dry Broadleaf Forests","East Timor","TLS","4. Lower middle income",112617.2197,346296.7822,45937.5012,215253.9918,158554.7209,561550.774,3.07498962523224,4.68580105963622
"458","Tropical & Subtropical Dry Broadleaf Forests","Ecuador","ECU","3. Upper middle income",327781.28207,1620683.298465,41407.300494,196232.588673,369188.582564,1816915.887138,4.94440465980877,4.73908190903279
"459","Tropical & Subtropical Dry Broadleaf Forests","El Salvador","SLV","4. Lower middle income",410870.3335,1661237.89175,10876.09838,131056.35241,421746.43188,1792294.24416,4.04321693805133,12.0499417926376
"460","Tropical & Subtropical Dry Broadleaf Forests","Federated States of Micronesia","FSM","4. Lower middle income",0,0,1375.247962,9101.045039,1375.247962,9101.045039,NA,6.61774842826489
"461","Tropical & Subtropical Dry Broadleaf Forests","Fiji","FJI","4. Lower middle income",0,0,0,0,0,0,NA,NA
"462","Tropical & Subtropical Dry Broadleaf Forests","France","FRA","1. High income: OECD",272.7867738,3339.1441596,1267.440989,7884.3494505,1540.2277628,11223.4936101,12.2408579898678,6.22068366016842
"463","Tropical & Subtropical Dry Broadleaf Forests","Grenada","GRD","3. Upper middle income",222.9533804,2422.9210483,810.6768899,7233.68546005,1033.6302703,9656.60650835,10.8673887067917,8.9230192079884
